Loan_ID,Age,Gender,Married,Dependents,Education,Self_Employed,Letter_support_Kebele,ApplicantIncome,CoapplicantIncome,Saving_Amount,Saving_time,Estmation_salary_or_property,Guarantors_marital_status,LoanAmount,Loan_Amount_Term,Credit_History, letter_free_debt ,Property_Area,Loan_Status
1550355,39,M,yes ,1,graduate,no,yes,12579,12579,4000,twomonth,12579,yes ,40000,2,0,yes,Urban ,yes
629910,40,M,yes ,0,graduate,no,yes,8017,8017,4000,twomonth,8017,yes ,40000,2,1,yes,Urban ,yes
634350,43,M,yes ,1,graduate,no,yes,4609,7071,3000,twomonth,4609,yes ,30000,2,0,yes,Urban ,yes
642153,42,M,yes ,1,graduate,no,yes,15445,7071,5000,twomonth,15445,yes ,50000,2,1,yes,Urban ,yes
640982,33,M,yes ,1,graduate,no,yes,15445,7071,5000,twomonth,15445,no,50000,2,1,no,Urban ,no
618304,31,M,yes ,0,graduate,no,yes,15445,7071,5000,twomonth,15445,yes ,50000,2,1,yes,Urban ,yes
640997,30,M,yes ,2,graduate,no,yes,15445,15445,5000,twomonth,15445,yes ,50000,2,1,yes,Urban ,yes
642135,32,M,yes ,1,graduate,no,no,15445,4609,5000,twomonth,15445,yes ,50000,2,1,No,Urban ,no
634313,31,M,yes ,1,graduate,no,yes,15445,3333,5000,twomonth,15445,yes ,50000,2,1,yes,Urban ,yes
634321,29,M,yes ,0,graduate,no,yes,15445,7071,5000,twomonth,15445,yes ,50000,2,1,yes,Urban ,yes
381015,32,M,yes ,3,graduate,no,yes,15445,15445,5000,twomonth,15445,yes ,50000,2,1,yes,Urban ,yes
439004,33,M,yes ,2,graduate,no,yes,15445,8017,5000,twomonth,15445,yes ,50000,2,1,yes,Urban ,yes
442385,31,M,yes ,1,graduate,no,yes,15445,8017,5000,twomonth,15445,yes ,50000,2,1,yes,Urban ,yes
179527,27,M,yes ,0,graduate,yes,yes,10000,2000,20000,twomonth,200000,yes ,200000,2,1,yes,Urban ,yes
458010,29,M,yes ,0,graduate,yes,yes,6700,3000,3000,twomonth,100000,yes ,30000,2,1,yes,Urban ,yes
457105,30,M,yes ,0,graduate,yes,yes,12000,2000,20000,twomonth,200000,yes ,200000,2,0,yes,Urban ,yes
679695,31,M,yes ,0,graduate,yes,yes,9700,5000,30000,twomonth,300000,yes ,50000,2,1,yes,Urban ,yes
456915,31,M,yes ,0,graduate,yes,yes,12500,2000,20000,twomonth,200000,no,200000,2,0,no,Urban ,no
424046,33,M,yes ,0,graduate,yes,yes,7800,15000,5000,twomonth,50000,yes ,150000,2,1,yes,Urban ,yes
434654,33,M,yes ,0,graduate,yes,yes,9000,3000,20000,twomonth,200000,yes ,300000,2,1,yes,Urban ,yes
405809,33,M,yes ,0,graduate,yes,yes,8900,2000,15000,twomonth,150000,yes ,200000,2,0,yes,Urban ,yes
451314,29,M,yes ,0,graduate,yes,yes,14000,2000,30000,twomonth,300000,yes ,200000,2,1,yes,Urban ,yes
422554,28,M,yes ,0,graduate,yes,yes,15700,15000,20000,twomonth,200000,yes ,150000,2,1,yes,Urban ,yes
434640,34,M,yes ,0,graduate,yes,yes,13400,2000,20000,twomonth,200000,yes ,200000,2,1,yes,Urban ,yes
444015,37,M,yes ,0,graduate,yes,yes,6800,3000,15000,twomonth,150000,no,300000,2,0,no,Urban ,no
453952,63,M,yes ,0,graduate,yes,yes,0,0,20000,twomonth,200000,yes ,0,2,1,yes,Urban ,no
541995,36,M,yes ,0,graduate,yes,yes,9000,2000,30000,twomonth,300000,yes ,200000,2,0,yes,Urban ,yes
493192,34,M,yes ,0,graduate,yes,yes,10000,2000,30000,twomonth,300000,yes ,200000,2,1,yes,Urban ,yes
440846,37,M,yes ,0,graduate,yes,yes,15400,15000,20000,twomonth,200000,yes ,150000,2,0,yes,Urban ,yes
671077,36,M,yes ,0,graduate,yes,yes,8500,8000,20000,twomonth,200000,yes ,800000,2,1,yes,Urban ,yes
486383,28,M,yes ,0,graduate,yes,yes,0,0,15000,twomonth,150000,yes ,600000,2,0,yes,Urban ,no
193059,29,M,yes ,0,graduate,yes,yes,17000,6000,80000,twomonth,1600000,yes ,600000,2,1,yes,Urban ,yes
408949,35,M,yes ,0,graduate,yes,yes,12000,4000,60000,twomonth,1200000,yes ,400000,2,1,yes,Urban ,yes
470208,59,M,yes ,0,graduate,no,yes,13500,3500,60000,twomonth,1200000,yes ,350000,2,1,no,Urban ,no
513422,43,M,yes ,0,graduate,yes,yes,17600,3000,40000,twomonth,800000,yes ,5000,1,1,yes,Rural,yes
523792,36,M,yes ,1,graduate,yes,yes,7000,7953,35000,twomonth,700000,yes ,24000,2,1,yes,Rural,yes
633911,38,F,yes ,0,graduate,yes,no,7800,2565,6000,twomonth,100000,yes ,60000,3,1,yes,Rural,no
401943,66,M,yes ,2,graduate,yes,yes,9000,4609,5000,twomonth,100000,yes ,50000,3,1,yes,Rural,yes
451793,39,M,yes ,0,graduate,yes,yes,6700,2799,2000,twomonth,50000,yes ,20000,2,1,yes,Rural,yes
439819,45,F,yes ,2,graduate,yes,yes,10000,3333,2800,twomonth,50000,yes ,28000,2,0,yes,Rural,yes
436857,43,M,yes ,0,graduate,yes,yes,10000,8017,2800,twomonth,50000,yes ,28000,2,1,yes,Rural,yes
457462,44,M,yes ,3,graduate,yes,yes,20000,3394,1000,twomonth,20000,yes ,10000,1,0,yes,Rural,yes
729737,42,F,yes ,2,graduate,yes,yes,16000,4081,1300,twomonth,20000,yes ,13000,1,1,yes,Rural,yes
755109,42,M,yes ,1,graduate,yes,yes,8000,9056,1000,twomonth,20000,yes ,10000,1,1,yes,Rural,yes
724369,43,M,yes ,2,graduate,yes,yes,8400,6545,400,twomonth,20000,yes ,4000,1,1,yes,Rural,yes
633132,46,M,yes ,2,graduate,yes,yes,9500,6798,1200,twomonth,10000,no,12000,1,1,no,Rural,no
640389,29,M,yes ,2,graduate,yes,yes,7800,6000,1000,twomonth,20000,yes ,10000,1,1,yes,Rural,yes
641506,45,M,yes ,0,graduate,yes,yes,9800,5400,80,twomonth,100000,yes ,80000,1,0,yes,Rural,yes
641666,34,F,yes ,2,graduate,yes,yes,10000,3900,3900,twomonth,100000,yes ,39000,2,0,yes,Rural,yes
617803,43,M,yes ,0,graduate,yes,yes,20000,6780,1500,twomonth,20000,yes ,15000,1,0,yes,Rural,yes
641502,27,M,yes ,1,graduate,yes,yes,9000,10150,1000,twomonth,20000,no,10000,1,0,no,Rural,no
641653,29,M,yes ,0,graduate,yes,yes,11000,6193,1500,twomonth,20000,yes ,15000,1,0,yes,Rural,yes
640555,30,M,yes ,0,graduate,yes,yes,12500,5358,1500,twomonth,20000,yes ,15000,1,0,yes,Rural,yes
641542,45,M,yes ,0,graduate,yes,yes,8900,5133,1000,twomonth,20000,yes ,10000,1,1,yes,Rural,yes
640531,47,M,yes ,0,graduate,yes,yes,12700,7071,1500,twomonth,20000,yes ,15000,1,1,yes,Rural,yes
641615,49,M,yes ,1,graduate,yes,yes,13800,4798,5000,twomonth,100000,yes ,50000,2,1,yes,Rural,yes
641512,50,M,yes ,0,graduate,yes,yes,14000,7645,5000,twomonth,100000,yes ,50000,2,0,yes,Rural,yes
641554,35,M,yes ,2,graduate,yes,yes,15000,9056,5600,twomonth,100000,no,56000,2,1,no,Rural,no
640401,37,M,yes ,1,graduate,yes,yes,19000,7071,2400,twomonth,50000,yes ,24000,2,1,yes,Rural,yes
640545,41,M,yes ,0,graduate,yes,yes,5600,4565,500,twomonth,10000,yes ,5000,1,1,yes,Rural,yes
641539,43,M,yes ,0,graduate,yes,yes,7800,4081,500,twomonth,10000,yes ,5000,1,1,yes,Rural,yes
641562,29,M,yes ,2,graduate,yes,yes,9000,5600,20000,twomonth,400000,yes ,200000,3,1,yes,Rural,yes
641518,28,M,yes ,0,graduate,yes,yes,12300,7000,1600,twomonth,20000,yes ,16000,1,0,yes,Rural,yes
641548,27,M,yes ,2,graduate,yes,yes,12000,6000,1500,twomonth,20000,yes ,15000,1,0,yes,Rural,yes
641573,33,M,yes ,1,graduate,yes,yes,5900,4500,1500,twomonth,20000,yes ,15000,1,0,yes,Rural,yes
641598,36,M,yes ,0,graduate,yes,yes,7000,6500,1000,twomonth,20000,yes ,10000,1,0,no,Rural,no
641602,36,M,yes ,1,graduate,yes,yes,8000,7600,2000,twomonth,50000,yes ,20000,2,0,yes,Rural,yes
641527,37,M,yes ,0,graduate,yes,yes,6900,6700,10000,twomonth,200000,yes ,100000,3,0,yes,Rural,yes
616936,34,M,yes ,3,graduate,yes,yes,8900,6000,1300,twomonth,20000,yes ,13000,1,0,yes,Rural,yes
641646,39,M,yes ,0,graduate,yes,yes,7800,5000,1500,twomonth,20000,yes ,15000,1,0,yes,Rural,yes
641566,41,M,yes ,0,graduate,yes,yes,4500,4300,250,twomonth,5000,yes ,2500,1,0,yes,Rural,yes
641533,40,M,yes ,0,graduate,yes,yes,7800,7600,1500,twomonth,20000,yes ,15000,1,0,yes,Rural,yes
641659,43,M,yes ,0,graduate,yes,yes,9000,3200,0,twomonth,20000,yes ,15000,1,0,no,Rural,no
641636,51,M,yes ,0,graduate,yes,yes,10000,4600,1500,twomonth,20000,yes ,15000,1,0,yes,Rural,yes
632792,53,M,yes ,0,graduate,yes,yes,12000,10500,1500,twomonth,20000,yes ,15000,1,1,yes,Rural,yes
205784,51,M,yes ,0,graduate,yes,yes,12700,7800,400,twomonth,10000,yes ,4000,1,1,yes,Rural,yes
731398,30,M,yes ,0,graduate,yes,yes,12800,7500,1500,twomonth,20000,yes ,15000,1,1,yes,Rural,yes
505971,32,M,yes ,0,graduate,yes,yes,13000,4000,1000,twomonth,10000,yes ,10000,1,1,yes,Rural,yes
217551,36,M,yes ,0,graduate,yes,yes,16000,4300,1000,twomonth,10000,yes ,10000,1,1,yes,Rural,yes
477762,37,M,yes ,0,graduate,yes,yes,15000,5000,400,twomonth,10000,no,4000,2,1,no,Rural,no
186948,40,M,yes ,1,graduate,yes,yes,18000,5400,1500,twomonth,20000,yes ,15000,2,,yes,Rural,yes
631405,43,M,yes ,0,graduate,yes,yes,5600,7800,500,twomonth,10000,yes ,5000,1,1,yes,Rural,yes
725447,38,M,yes ,0,graduate,yes,yes,8000,4576,15000,twomonth,200000,yes ,150000,1,1,yes,Rural,yes
433574,41,M,yes ,0,graduate,yes,yes,8700,5358,1500,twomonth,20000,yes ,15000,1,1,yes,Rural,yes
1549290,42,F,yes ,0,graduate,yes,yes,10000,5626,1500,twomonth,20000,yes ,15000,1,1,yes,Rural,yes
1559189,38,M,yes ,0,graduate,yes,yes,10000,5907,1500,twomonth,20000,yes ,15000,2,0,yes,Rural,yes
165723,35,M,yes ,0,graduate,yes,yes,12000,6193,1500,twomonth,20000,yes ,15000,1,0,yes,Rural,yes
636046,42,M,yes ,2,graduate,yes,yes,11000,6193,700,twomonth,10000,yes ,7000,1,0,yes,Rural,yes
634260,41,M,yes ,1,graduate,yes,yes,11300,6481,2400,twomonth,50000,yes ,24000,1,0,yes,Rural,yes
636008,46,F,yes ,2,graduate,yes,yes,9800,6773,5000,twomonth,100000,yes ,50000,1,1,yes,Rural,yes
632613,38,M,yes ,0,graduate,yes,yes,7600,7071,3600,twomonth,100000,no,36000,1,1,no,Rural,no
630528,64,M,yes ,0,graduate,yes,yes,8700,7071,1920,twomonth,50000,yes ,19200,2,1,yes,Rural,yes
632980,40,M,yes ,1,graduate,yes,yes,7071,7377,2800,twomonth,50000,yes ,28000,1,0,yes,Rural,yes
634156,70,M,yes ,2,graduate,yes,yes,4081,7690,5000,twomonth,100000,yes ,50000,1,0,yes,Rural,yes
429857,38,F,yes ,0,graduate,yes,yes,6193,8017,1440,twomonth,10000,yes ,14400,1,0,yes,Rural,yes
453090,41,M,yes ,3,graduate,yes,yes,8017,7690,400,twomonth,10000,yes ,4000,1,0,yes,Rural,yes
444971,59,M,yes ,0,graduate,yes,yes,9056,8017,400,twomonth,10000,yes ,4000,2,1,yes,Rural,yes
529631,38,F,yes ,1,graduate,yes,yes,6193,8354,400,twomonth,10000,yes ,4000,2,1,yes,Rural,yes
436460,35,M,yes ,0,graduate,yes,yes,9056,8705,1500,twomonth,20000,yes ,15000,2,1,yes,Rural,yes
529786,42,M,yes ,0,graduate,yes,yes,10150,2638,300,twomonth,10000,yes ,3000,1,1,yes,Rural,yes
436443,41,F,yes ,0,graduate,yes,yes,11350,2969,1500,twomonth,20000,yes ,15000,2,1,yes,Rural,yes
450368,46,M,yes ,1,graduate,yes,yes,12579,3150,400,twomonth,10000,yes ,4000,2,0,yes,Rural,yes
676862,38,M,yes ,3,graduate,yes,yes,2799,3526,420,twomonth,10000,yes ,4200,1,0,yes,Rural,yes
444712,44,F,yes ,0,graduate,yes,yes,15396,3729,1200,twomonth,20000,yes ,12000,1,1,yes,Urban ,yes
432056,37,F,yes ,0,graduate,yes,yes,16979,4150,500,twomonth,10000,yes ,5000,1,1,yes,Urban ,yes
426325,37,F,yes ,2,graduate,yes,no,1100,4379,400,twomonth,10000,no,4000,1,1,no,Urban ,no
173235,36,F,yes ,0,graduate,yes,yes,1958,4851,400,twomonth,10000,yes ,4000,1,1,yes,Urban ,yes
529776,44,F,yes ,3,graduate,yes,yes,2900,5098,600,twomonth,10000,yes ,6000,1,1,yes,Urban ,yes
400165,43,F,yes ,3,graduate,yes,yes,3994,5626,1500,twomonth,20000,yes ,15000,1,1,yes,Urban ,yes
673435,41,F,yes ,0,graduate,yes,yes,1791,5907,400,twomonth,10000,yes ,4000,1,1,yes,Urban ,yes
154380,40,M,yes ,0,graduate,yes,yes,2245,6481,1000,twomonth,20000,yes ,10000,1,1,yes,Urban ,yes
399730,42,F,yes ,1,graduate,yes,yes,4081,6773,1500,twomonth,20000,yes ,15000,1,1,yes,Rural,yes
667268,45,M,yes ,3,graduate,yes,yes,3000,7377,700,twomonth,10000,yes ,7000,1,0,yes,Rural,yes
273952,42,M,yes ,3,graduate,yes,yes,4609,7690,1500,twomonth,10000,yes ,15000,1,0,yes,Rural,yes
732376,40,M,yes ,0,graduate,yes,yes,4600,8354,500,twomonth,10000,yes ,5000,1,0,yes,Urban ,yes
431008,43,F,yes ,1,graduate,yes,yes,0,8705,1500,twomonth,20000,yes ,15000,1,0,yes,Urban ,yes
407879,38,M,yes ,2,graduate,yes,no,7600,9056,500,twomonth,10000,no,5000,1,0,no,Rural,no
397642,41,F,yes ,0,graduate,yes,yes,1200,9420,1500,twomonth,20000,yes ,15000,1,0,yes,Urban ,yes
521976,42,M,yes ,1,graduate,yes,yes,1400,1958,1500,twomonth,15000,yes ,15000,1,0,yes,Urban ,yes
652163,38,F,yes ,0,graduate,yes,yes,2500,2079,700,twomonth,10000,yes ,7000,1,0,yes,Rural,yes
738382,35,F,yes ,2,graduate,yes,yes,6700,2344,1000,twomonth,100000,yes ,10000,1,0,yes,Rural,yes
167841,42,F,yes ,0,graduate,yes,yes,4560,2487,1500,twomonth,50000,yes ,15000,1,0,yes,Rural,yes
732461,41,M,yes ,0,graduate,yes,yes,2300,2799,500,twomonth,10000,yes ,5000,1,0,yes,Rural,yes
330478,46,M,yes ,0,graduate,yes,yes,1980,2969,1500,twomonth,20000,yes ,15000,1,0,yes,Urban ,yes
412952,38,M,yes ,0,graduate,yes,yes,6500,3333,1500,twomonth,20000,yes ,15000,1,0,yes,Urban ,yes
729236,44,M,yes ,2,graduate,yes,yes,0,3526,400,twomonth,10000,yes ,4000,3,0,yes,Urban ,yes
632829,40,F,yes ,2,graduate,yes,yes,3000,3934,1500,twomonth,20000,no,15000,2,0,no,Urban ,no
637672,43,F,yes ,0,graduate,yes,yes,3900,4150,5000,twomonth,100000,yes ,50000,1,2,yes,Rural,yes
160151,38,F,yes ,0,graduate,yes,yes,3200,4609,4000,twomonth,100000,yes ,40000,2,2,yes,Rural,yes
633062,41,F,yes ,0,graduate,yes,yes,0,4851,1000,twomonth,20000,yes ,10000,1,1,yes,Rural,yes
640636,42,M,yes ,0,graduate,yes,yes,1980,5358,2400,twomonth,50000,yes ,24000,1,1,yes,Rural,yes
459467,38,M,yes ,0,graduate,yes,yes,6500,5626,2000,twomonth,50000,yes ,20000,1,1,yes,Urban ,yes
249999,35,F,yes ,0,graduate,yes,yes,3400,6193,700,twomonth,10000,yes ,7000,1,1,yes,Urban ,yes
641522,42,F,yes ,0,graduate,yes,yes,1700,6481,700,twomonth,10000,yes ,7000,1,1,yes,Urban ,yes
341211,41,F,yes ,2,graduate,yes,yes,0,7071,2500,twomonth,50000,yes ,25000,1,1,yes,Urban ,yes
455136,46,M,yes ,0,graduate,yes,yes,5000,7377,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
436127,38,M,yes ,1,graduate,yes,no,5400,8017,400,twomonth,10000,yes ,4000,1,1,no,Urban ,no
442889,44,M,yes ,0,graduate,yes,yes,2500,8354,600,twomonth,10000,yes ,6000,1,1,yes,Urban ,yes
512345,40,M,yes ,1,graduate,yes,yes,3400,9056,400,twomonth,10000,yes ,4000,1,1,yes,Urban ,yes
435979,43,M,yes ,1,graduate,yes,yes,25000,9420,1000,twomonth,20000,yes ,10000,2,1,yes,Urban ,yes
676709,38,M,yes ,2,graduate,yes,yes,5000,9785,800,twomonth,10000,yes ,8000,2,0,yes,Urban ,yes
490652,41,M,yes ,0,graduate,yes,yes,3400,10150,3000,twomonth,100000,yes ,30000,1,1,yes,Urban ,yes
428846,42,M,yes ,2,graduate,yes,yes,3200,8017,1200,twomonth,20000,yes ,12000,3,1,yes,Urban ,yes
272659,38,M,yes ,3,graduate,yes,yes,5000,8354,400,twomonth,10000,yes ,4000,3,0,yes,Urban ,yes
738386,35,M,yes ,0,graduate,yes,yes,3000,8705,1500,twomonth,20000,yes ,15000,3,1,yes,Urban ,yes
399908,42,M,yes ,0,graduate,yes,yes,5000,9056,1500,twomonth,20000,yes ,15000,3,1,yes,Urban ,yes
421120,41,M,yes ,0,graduate,yes,yes,6500,9056,250,twomonth,5000,yes ,2500,3,0,yes,Urban ,yes
436930,46,M,yes ,1,graduate,yes,yes,4300,9420,400,twomonth,10000,no,4000,3,0,no,Urban ,no
154363,38,F,yes ,0,graduate,yes,yes,3365,9420,400,twomonth,10000,yes ,4000,3,0,yes,Urban ,yes
672393,44,F,yes ,1,graduate,yes,yes,7000,9785,1500,twomonth,20000,yes ,15000,3,1,yes,Urban ,yes
424189,37,M,yes ,0,graduate,yes,yes,3000,10150,1500,twomonth,20000,yes ,15000,3,1,yes,Urban ,yes
397233,37,M,yes ,1,graduate,yes,yes,1958,9785,800,twomonth,10000,yes ,8000,3,0,yes,Urban ,yes
534470,36,F,yes ,0,graduate,yes,yes,967,10150,800,twomonth,10000,yes ,8000,3,0,yes,Rural,yes
448184,44,M,yes ,0,graduate,yes,yes,5500,10150,1000,twomonth,20000,yes ,10000,3,0,yes,Rural,yes
506746,43,M,yes ,1,graduate,yes,yes,3000,10521,250,twomonth,5000,yes ,2500,3,0,yes,Rural,yes
754459,41,M,yes ,0,graduate,yes,yes,957,10906,1500,twomonth,10000,yes ,15000,3,0,yes,Rural,yes
447558,40,M,yes ,0,graduate,yes,yes,3394,10521,3300,twomonth,100000,yes ,33000,3,1,yes,Rural,yes
447650,42,M,yes ,2,graduate,yes,yes,3000,10906,300,twomonth,10000,yes ,3000,3,0,yes,Rural,yes
455577,45,M,yes ,0,graduate,yes,yes,3333,11305,400,twomonth,10000,yes ,4000,3,0,yes,Rural,yes
537953,42,F,yes ,0,graduate,yes,no,2229,11305,400,twomonth,10000,yes ,4000,1,0,no,Urban ,no
421633,40,F,yes ,3,graduate,yes,yes,4500,11719,1382,twomonth,20000,yes ,13819,1,1,yes,Urban ,yes
692834,43,F,yes ,0,graduate,yes,yes,1978,12148,400,twomonth,10000,yes ,4000,1,0,yes,Urban ,yes
705043,38,F,yes ,1,graduate,yes,yes,6700,12579,600,twomonth,10000,yes ,6000,1,0,yes,Rural,yes
428614,41,F,yes ,0,graduate,yes,yes,2800,10521,1000,twomonth,20000,yes ,10000,1,0,yes,Rural,yes
477729,42,F,yes ,0,graduate,yes,yes,2200,10906,600,twomonth,10000,yes ,6000,1,0,yes,Rural,yes
642786,38,F,yes ,0,graduate,yes,yes,1900,11719,1500,twomonth,20000,yes ,15000,1,0,yes,Rural,yes
360964,35,F,yes ,0,graduate,yes,yes,4400,12148,5000,twomonth,100000,yes ,50000,1,2,yes,Rural,yes
631912,42,M,yes ,0,graduate,yes,yes,3400,13013,1300,twomonth,10000,yes ,13000,1,1,yes,Rural,yes
512330,41,M,yes ,0,graduate,yes,yes,5400,13462,2800,twomonth,50000,yes ,28000,1,2,yes,Rural,yes
459742,46,M,yes ,3,graduate,yes,yes,2900,10521,1000,twomonth,20000,yes ,10000,1,0,yes,Rural,yes
436896,38,M,yes ,0,graduate,yes,yes,5400,11305,1000,twomonth,20000,yes ,10000,1,1,yes,Rural,yes
674332,44,M,yes ,2,graduate,yes,yes,3400,11719,400,twomonth,10000,yes ,4000,1,0,yes,Rural,yes
443899,32,M,yes ,0,graduate,yes,no,1700,12579,4200,twomonth,100000,yes ,42000,1,2,no,Rural,no
190143,33,M,yes ,2,graduate,yes,yes,7800,13013,400,twomonth,10000,yes ,4000,1,0,yes,Rural,yes
525863,45,F,yes ,2,graduate,yes,yes,5200,13926,700,twomonth,10000,yes ,7000,1,0,yes,Rural,yes
432978,50,M,yes ,0,graduate,yes,yes,5300,14400,1500,twomonth,20000,yes ,15000,1,1,yes,Rural,yes
642658,44,M,yes ,0,graduate,yes,yes,4300,11305,300,twomonth,10000,yes ,3000,1,0,yes,Rural,yes
434282,46,M,yes ,0,graduate,yes,yes,2900,11719,5000,twomonth,100000,yes ,50000,1,2,yes,Rural,yes
1550754,47,M,yes ,2,graduate,yes,yes,2700,12148,300,twomonth,10000,yes ,3000,1,0,yes,Rural,yes
154184,42,M,yes ,0,graduate,yes,yes,3000,12579,1500,twomonth,20000,yes ,15000,1,1,yes,Rural,yes
209875,39,M,yes ,2,graduate,yes,yes,2000,10521,1500,twomonth,20000,yes ,15000,1,1,yes,Rural,yes
186879,39,M,yes ,1,graduate,yes,no,2800,10906,300,twomonth,10000,no,3000,1,0,yes,Rural,no
323003,36,M,yes ,0,graduate,yes,yes,2600,11719,500,twomonth,5000,yes ,5000,1,0,yes,Rural,yes
637308,45,M,yes ,0,graduate,yes,yes,4300,12148,1000,twomonth,20000,yes ,10000,1,1,yes,Rural,yes
731425,44,M,yes ,0,graduate,yes,yes,3600,13013,6000,twomonth,100000,yes ,60000,1,2,yes,Rural,yes
156619,56,F,yes ,0,graduate,yes,yes,5500,13462,1500,twomonth,20000,yes ,15000,1,1,yes,Rural,yes
631871,48,M,yes ,0,graduate,yes,yes,6500,10521,1000,twomonth,10000,yes ,10000,1,1,yes,Rural,yes
265122,46,F,yes ,2,graduate,yes,yes,1900,11305,2240,twomonth,50000,yes ,22400,1,1,yes,Rural,yes
161801,43,M,yes ,0,graduate,yes,yes,2400,11719,1500,twomonth,20000,yes ,15000,1,1,yes,Rural,yes
481888,38,F,yes ,3,graduate,yes,yes,3000,12579,700,twomonth,10000,yes ,7000,1,0,yes,Rural,yes
410412,44,M,yes ,1,graduate,yes,yes,2600,13013,1500,twomonth,20000,yes ,15000,1,1,yes,Rural,yes
729750,32,F,yes ,1,graduate,yes,yes,2900,13926,400,twomonth,0,yes ,4000,0,0,yes,Rural,yes
729742,33,M,yes ,0,graduate,yes,no,3000,14400,1500,twomonth,20000,yes ,15000,1,1,no,Rural,no
173879,45,F,yes ,0,graduate,yes,yes,4500,5358,1000,twomonth,20000,yes ,10000,1,1,yes,Rural,yes
192193,50,M,yes ,0,graduate,yes,yes,3450,5626,1000,twomonth,20000,yes ,10000,1,1,yes,Rural,yes
634993,44,F,yes ,0,graduate,yes,yes,4609,5907,1500,twomonth,20000,yes ,15000,1,1,yes,Rural,yes
631012,46,M,yes ,1,graduate,yes,yes,0,6193,2800,twomonth,50000,yes ,28000,1,1,yes,Rural,yes
633286,47,F,yes ,2,graduate,yes,yes,2000,6193,2400,twomonth,50000,yes ,24000,1,1,yes,Rural,yes
633430,42,M,yes ,0,graduate,yes,yes,4300,6481,2800,twomonth,50000,yes ,28000,1,1,yes,Rural,yes
657679,39,F,yes ,0,graduate,yes,yes,3000,6773,2000,twomonth,50000,yes ,20000,1,1,yes,Rural,yes
413240,39,M,yes ,0,graduate,yes,yes,5000,7071,2000,twomonth,50000,yes ,20000,1,1,yes,Rural,yes
171130,36,F,yes ,0,graduate,yes,yes,5600,7071,400,twomonth,10000,yes ,4000,1,0,yes,Rural,yes
625881,45,M,yes ,0,graduate,yes,yes,4700,7377,1000,twomonth,20000,yes ,10000,1,1,yes,Rural,yes
635158,44,F,yes ,2,graduate,yes,yes,4800,7690,6000,twomonth,100000,yes ,60000,1,2,yes,Rural,yes
251776,56,M,yes ,0,graduate,yes,yes,5200,8017,2000,twomonth,50000,no,20000,1,1,no,Rural,no
642751,48,F,yes ,0,graduate,yes,yes,4800,7690,1500,twomonth,20000,yes ,15000,1,1,yes,Rural,yes
158787,46,F,yes ,2,graduate,yes,yes,6700,8017,2400,twomonth,50000,yes ,24000,1,2,yes,Rural,yes
430182,43,F,yes ,1,graduate,yes,yes,5400,8354,1000,twomonth,20000,yes ,10000,1,1,yes,Rural,yes
532449,46,F,yes ,1,graduate,yes,yes,3000,8705,400,twomonth,10000,yes ,4000,1,0,yes,Rural,yes
415829,38,F,yes ,0,graduate,yes,yes,6700,1731,500,twomonth,10000,yes ,5000,1,0,yes,Rural,yes
443996,44,F,yes ,3,graduate,yes,yes,4500,1843,400,twomonth,10000,yes ,4000,1,0,yes,Rural,yes
415376,37,F,yes ,2,graduate,yes,yes,6700,2079,400,twomonth,10000,yes ,4000,1,0,yes,Rural,yes
406520,37,M,yes ,1,graduate,yes,yes,3000,2208,195,twomonth,5000,yes ,1949,1,0,yes,Rural,yes
422612,36,F,yes ,1,graduate,yes,yes,3200,2487,250,twomonth,5000,yes ,2500,1,0,yes,Rural,yes
428157,44,M,yes ,1,graduate,yes,yes,4000,2638,800,twomonth,10000,yes ,8000,1,0,yes,Rural,yes
718362,43,F,yes ,1,graduate,yes,no,4500,2969,1000,twomonth,20000,yes ,10000,1,1,no,Rural,no
531742,41,F,yes ,1,graduate,yes,yes,4000,3150,500,twomonth,10000,yes ,5000,1,0,yes,Rural,yes
493985,40,M,yes ,1,graduate,yes,yes,3300,3526,1000,twomonth,20000,yes ,10000,1,1,yes,Rural,yes
428777,42,F,yes ,1,graduate,yes,yes,3900,3729,200,twomonth,5000,yes ,2000,1,0,yes,Rural,yes
442367,45,M,yes ,1,graduate,yes,yes,3600,4150,400,twomonth,10000,yes ,4000,1,0,yes,Rural,yes
543813,42,F,yes ,1,graduate,yes,yes,8600,4379,450,twomonth,10000,yes ,4500,1,0,yes,Rural,yes
187330,40,F,yes ,0,graduate,yes,yes,5400,4851,800,twomonth,10000,yes ,8000,1,0,yes,Rural,yes
688940,43,F,yes ,0,graduate,yes,yes,3700,5098,1000,twomonth,20000,yes ,10000,1,0,yes,Rural,yes
443699,38,F,yes ,2,graduate,yes,yes,4500,5626,1500,twomonth,20000,yes ,15000,1,1,yes,Rural,yes
400044,41,M,yes ,0,graduate,yes,yes,8000,5907,400,twomonth,10000,yes ,4000,1,0,yes,Rural,yes
515934,42,M,yes ,2,graduate,yes,yes,1600,6481,250,twomonth,5000,yes ,2500,1,0,yes,Urban ,yes
441050,38,M,yes ,1,graduate,yes,no,3000,6773,1000,twomonth,20000,yes ,10000,1,1,no,Urban ,no
398119,35,M,yes ,0,graduate,yes,yes,3000,7377,400,twomonth,10000,yes ,4000,1,1,yes,Urban ,yes
